,STATENAME,COUNTYNAME,ADDRESS_CITY,ORI9,actual,cleared,data_year,offense,ori,state_abbr
249,NEW YORK,MADISON,ONEIDA,NY326SD00,0,0,2016,rape-legacy,NY326SD00,NY
250,NEW YORK,MADISON,ONEIDA,NY326SD00,2,1,2016,robbery,NY326SD00,NY
251,NEW YORK,MADISON,ONEIDA,NY326SD00,40,20,2016,violent-crime,NY326SD00,NY
252,OREGON,TILLAMOOK,MANZANITA,OR0290500,1,1,2016,aggravated-assault,OR0290500,OR
253,OREGON,TILLAMOOK,MANZANITA,OR0290500,0,0,2016,arson,OR0290500,OR
254,OREGON,TILLAMOOK,MANZANITA,OR0290500,0,0,2016,burglary,OR0290500,OR
255,OREGON,TILLAMOOK,MANZANITA,OR0290500,0,0,2016,homicide,OR0290500,OR
256,OREGON,TILLAMOOK,MANZANITA,OR0290500,0,0,2016,human-trafficing,OR0290500,OR
257,OREGON,TILLAMOOK,MANZANITA,OR0290500,7,2,2016,larceny,OR0290500,OR
258,OREGON,TILLAMOOK,MANZANITA,OR0290500,3,1,2016,motor-vehicle-theft,OR0290500,OR
259,OREGON,TILLAMOOK,MANZANITA,OR0290500,10,3,2016,property-crime,OR0290500,OR
260,OREGON,TILLAMOOK,MANZANITA,OR0290500,0,0,2016,rape,OR0290500,OR
261,OREGON,TILLAMOOK,MANZANITA,OR0290500,0,0,2016,rape-legacy,OR0290500,OR
262,OREGON,TILLAMOOK,MANZANITA,OR0290500,0,0,2016,robbery,OR0290500,OR
263,OREGON,TILLAMOOK,MANZANITA,OR0290500,1,1,2016,violent-crime,OR0290500,OR
264,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,5,4,2016,aggravated-assault,OR0290300,OR
265,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,0,0,2016,arson,OR0290300,OR
266,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,19,1,2016,burglary,OR0290300,OR
267,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,0,0,2016,homicide,OR0290300,OR
268,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,0,0,2016,human-trafficing,OR0290300,OR
269,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,39,11,2016,larceny,OR0290300,OR
270,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,6,3,2016,motor-vehicle-theft,OR0290300,OR
271,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,64,15,2016,property-crime,OR0290300,OR
272,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,0,0,2016,rape,OR0290300,OR
273,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,0,0,2016,rape-legacy,OR0290300,OR
274,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,0,0,2016,robbery,OR0290300,OR
275,OREGON,TILLAMOOK,ROCKAWAY BEACH,OR0290300,5,4,2016,violent-crime,OR0290300,OR
276,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,2,2,2016,aggravated-assault,OR0290400,OR
277,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,1,1,2016,arson,OR0290400,OR
278,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,26,9,2016,burglary,OR0290400,OR
279,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,0,0,2016,homicide,OR0290400,OR
280,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,0,0,2016,human-trafficing,OR0290400,OR
281,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,118,38,2016,larceny,OR0290400,OR
282,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,7,1,2016,motor-vehicle-theft,OR0290400,OR
283,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,151,48,2016,property-crime,OR0290400,OR
284,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,1,1,2016,rape,OR0290400,OR
285,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,0,0,2016,rape-legacy,OR0290400,OR
286,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,1,1,2016,robbery,OR0290400,OR
287,OREGON,TILLAMOOK,TILLAMOOK,OR0290400,4,4,2016,violent-crime,OR0290400,OR
288,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,9,9,2016,aggravated-assault,OR0290000,OR
289,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,3,4,2016,arson,OR0290000,OR
290,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,63,14,2016,burglary,OR0290000,OR
291,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,0,0,2016,homicide,OR0290000,OR
292,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,0,0,2016,human-trafficing,OR0290000,OR
293,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,93,9,2016,larceny,OR0290000,OR
294,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,26,5,2016,motor-vehicle-theft,OR0290000,OR
295,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,182,28,2016,property-crime,OR0290000,OR
296,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,1,0,2016,rape,OR0290000,OR
297,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,0,0,2016,rape-legacy,OR0290000,OR
298,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,0,0,2016,robbery,OR0290000,OR
299,OREGON,TILLAMOOK,TILLAMOOK,OR0290000,10,9,2016,violent-crime,OR0290000,OR
300,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,1,1,2016,aggravated-assault,OR029SP00,OR
301,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,0,0,2016,arson,OR029SP00,OR
302,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,1,0,2016,burglary,OR029SP00,OR
303,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,0,0,2016,homicide,OR029SP00,OR
304,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,0,0,2016,human-trafficing,OR029SP00,OR
305,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,16,1,2016,larceny,OR029SP00,OR
306,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,4,2,2016,motor-vehicle-theft,OR029SP00,OR
307,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,21,3,2016,property-crime,OR029SP00,OR
308,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,0,0,2016,rape,OR029SP00,OR
309,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,0,0,2016,rape-legacy,OR029SP00,OR
310,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,0,0,2016,robbery,OR029SP00,OR
311,OREGON,TILLAMOOK,TILLAMOOK,OR029SP00,1,1,2016,violent-crime,OR029SP00,OR
312,ARKANSAS,LINCOLN,STAR CITY,AR0400200,6,3,2016,aggravated-assault,AR0400200,AR
313,ARKANSAS,LINCOLN,STAR CITY,AR0400200,0,0,2016,arson,AR0400200,AR
314,ARKANSAS,LINCOLN,STAR CITY,AR0400200,18,1,2016,burglary,AR0400200,AR
315,ARKANSAS,LINCOLN,STAR CITY,AR0400200,0,0,2016,homicide,AR0400200,AR
316,ARKANSAS,LINCOLN,STAR CITY,AR0400200,0,0,2016,human-trafficing,AR0400200,AR
317,ARKANSAS,LINCOLN,STAR CITY,AR0400200,53,7,2016,larceny,AR0400200,AR
318,ARKANSAS,LINCOLN,STAR CITY,AR0400200,6,1,2016,motor-vehicle-theft,AR0400200,AR
319,ARKANSAS,LINCOLN,STAR CITY,AR0400200,77,9,2016,property-crime,AR0400200,AR
320,ARKANSAS,LINCOLN,STAR CITY,AR0400200,3,0,2016,rape,AR0400200,AR
321,ARKANSAS,LINCOLN,STAR CITY,AR0400200,0,0,2016,rape-legacy,AR0400200,AR
322,ARKANSAS,LINCOLN,STAR CITY,AR0400200,0,0,2016,robbery,AR0400200,AR
323,ARKANSAS,LINCOLN,STAR CITY,AR0400200,9,3,2016,violent-crime,AR0400200,AR
324,ARKANSAS,LINCOLN,STAR CITY,AR0400000,15,6,2016,aggravated-assault,AR0400000,AR
325,ARKANSAS,LINCOLN,STAR CITY,AR0400000,0,0,2016,arson,AR0400000,AR
326,ARKANSAS,LINCOLN,STAR CITY,AR0400000,29,2,2016,burglary,AR0400000,AR
327,ARKANSAS,LINCOLN,STAR CITY,AR0400000,0,0,2016,homicide,AR0400000,AR
328,ARKANSAS,LINCOLN,STAR CITY,AR0400000,0,0,2016,human-trafficing,AR0400000,AR
329,ARKANSAS,LINCOLN,STAR CITY,AR0400000,38,2,2016,larceny,AR0400000,AR
330,ARKANSAS,LINCOLN,STAR CITY,AR0400000,9,0,2016,motor-vehicle-theft,AR0400000,AR
331,ARKANSAS,LINCOLN,STAR CITY,AR0400000,76,4,2016,property-crime,AR0400000,AR
332,ARKANSAS,LINCOLN,STAR CITY,AR0400000,1,0,2016,rape,AR0400000,AR
333,ARKANSAS,LINCOLN,STAR CITY,AR0400000,0,0,2016,rape-legacy,AR0400000,AR
334,ARKANSAS,LINCOLN,STAR CITY,AR0400000,0,0,2016,robbery,AR0400000,AR
335,ARKANSAS,LINCOLN,STAR CITY,AR0400000,16,6,2016,violent-crime,AR0400000,AR
336,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,7,8,2016,aggravated-assault,MN0520100,MN
337,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,3,1,2016,arson,MN0520100,MN
338,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,30,29,2016,burglary,MN0520100,MN
339,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,0,0,2016,homicide,MN0520100,MN
340,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,0,0,2016,human-trafficing,MN0520100,MN
341,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,116,114,2016,larceny,MN0520100,MN
342,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,3,3,2016,motor-vehicle-theft,MN0520100,MN
343,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,149,146,2016,property-crime,MN0520100,MN
344,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,0,0,2016,rape,MN0520100,MN
345,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,0,0,2016,rape-legacy,MN0520100,MN
346,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,0,0,2016,robbery,MN0520100,MN
347,MINNESOTA,NICOLLET,NORTH MANKATO,MN0520100,7,8,2016,violent-crime,MN0520100,MN
348,MINNESOTA,NICOLLET,ST. PETER,MN0520200,7,4,2016,aggravated-assault,MN0520200,MN
349,MINNESOTA,NICOLLET,ST. PETER,MN0520200,1,1,2016,arson,MN0520200,MN
350,MINNESOTA,NICOLLET,ST. PETER,MN0520200,20,7,2016,burglary,MN0520200,MN
351,MINNESOTA,NICOLLET,ST. PETER,MN0520200,0,0,2016,homicide,MN0520200,MN
352,MINNESOTA,NICOLLET,ST. PETER,MN0520200,0,0,2016,human-trafficing,MN0520200,MN
353,MINNESOTA,NICOLLET,ST. PETER,MN0520200,129,30,2016,larceny,MN0520200,MN
354,MINNESOTA,NICOLLET,ST. PETER,MN0520200,8,2,2016,motor-vehicle-theft,MN0520200,MN
355,MINNESOTA,NICOLLET,ST. PETER,MN0520200,157,39,2016,property-crime,MN0520200,MN
356,MINNESOTA,NICOLLET,ST. PETER,MN0520200,1,1,2016,rape,MN0520200,MN
357,MINNESOTA,NICOLLET,ST. PETER,MN0520200,0,0,2016,rape-legacy,MN0520200,MN
358,MINNESOTA,NICOLLET,ST. PETER,MN0520200,2,1,2016,robbery,MN0520200,MN
359,MINNESOTA,NICOLLET,ST. PETER,MN0520200,10,6,2016,violent-crime,MN0520200,MN
360,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,1,1,2016,aggravated-assault,MN0520000,MN
361,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,0,0,2016,arson,MN0520000,MN
362,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,21,1,2016,burglary,MN0520000,MN
363,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,0,0,2016,homicide,MN0520000,MN
364,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,0,0,2016,human-trafficing,MN0520000,MN
365,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,41,11,2016,larceny,MN0520000,MN
366,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,0,0,2016,motor-vehicle-theft,MN0520000,MN
367,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,62,12,2016,property-crime,MN0520000,MN
368,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,2,0,2016,rape,MN0520000,MN
369,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,0,0,2016,rape-legacy,MN0520000,MN
370,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,0,0,2016,robbery,MN0520000,MN
371,MINNESOTA,NICOLLET,SAINT PETER,MN0520000,3,1,2016,violent-crime,MN0520000,MN
372,MISSOURI,DUNKLIN,ARBYRD,MO0350900,1,0,2016,aggravated-assault,MO0350900,MO
373,MISSOURI,DUNKLIN,ARBYRD,MO0350900,0,0,2016,arson,MO0350900,MO
374,MISSOURI,DUNKLIN,ARBYRD,MO0350900,2,2,2016,burglary,MO0350900,MO
375,MISSOURI,DUNKLIN,ARBYRD,MO0350900,0,0,2016,homicide,MO0350900,MO
376,MISSOURI,DUNKLIN,ARBYRD,MO0350900,0,0,2016,human-trafficing,MO0350900,MO
377,MISSOURI,DUNKLIN,ARBYRD,MO0350900,0,0,2016,larceny,MO0350900,MO
378,MISSOURI,DUNKLIN,ARBYRD,MO0350900,-1,0,2016,motor-vehicle-theft,MO0350900,MO
379,MISSOURI,DUNKLIN,ARBYRD,MO0350900,1,2,2016,property-crime,MO0350900,MO
380,MISSOURI,DUNKLIN,ARBYRD,MO0350900,0,1,2016,rape,MO0350900,MO
381,MISSOURI,DUNKLIN,ARBYRD,MO0350900,0,0,2016,rape-legacy,MO0350900,MO
382,MISSOURI,DUNKLIN,ARBYRD,MO0350900,1,1,2016,robbery,MO0350900,MO
383,MISSOURI,DUNKLIN,ARBYRD,MO0350900,2,2,2016,violent-crime,MO0350900,MO
384,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,1,1,2016,aggravated-assault,MO0350100,MO
385,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,0,0,2016,arson,MO0350100,MO
386,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,19,4,2016,burglary,MO0350100,MO
387,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,0,0,2016,homicide,MO0350100,MO
388,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,0,0,2016,human-trafficing,MO0350100,MO
389,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,23,7,2016,larceny,MO0350100,MO
390,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,1,0,2016,motor-vehicle-theft,MO0350100,MO
391,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,43,11,2016,property-crime,MO0350100,MO
392,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,0,0,2016,rape,MO0350100,MO
393,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,0,0,2016,rape-legacy,MO0350100,MO
394,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,1,1,2016,robbery,MO0350100,MO
395,MISSOURI,DUNKLIN,CAMPBELL,MO0350100,2,2,2016,violent-crime,MO0350100,MO
396,MISSOURI,DUNKLIN,CARDWELL,MO0350200,1,1,2016,aggravated-assault,MO0350200,MO
397,MISSOURI,DUNKLIN,CARDWELL,MO0350200,0,0,2016,arson,MO0350200,MO
398,MISSOURI,DUNKLIN,CARDWELL,MO0350200,4,1,2016,burglary,MO0350200,MO
399,MISSOURI,DUNKLIN,CARDWELL,MO0350200,0,0,2016,homicide,MO0350200,MO
400,MISSOURI,DUNKLIN,CARDWELL,MO0350200,0,0,2016,human-trafficing,MO0350200,MO
401,MISSOURI,DUNKLIN,CARDWELL,MO0350200,8,6,2016,larceny,MO0350200,MO
402,MISSOURI,DUNKLIN,CARDWELL,MO0350200,1,1,2016,motor-vehicle-theft,MO0350200,MO
403,MISSOURI,DUNKLIN,CARDWELL,MO0350200,13,8,2016,property-crime,MO0350200,MO
404,MISSOURI,DUNKLIN,CARDWELL,MO0350200,0,0,2016,rape,MO0350200,MO
405,MISSOURI,DUNKLIN,CARDWELL,MO0350200,0,0,2016,rape-legacy,MO0350200,MO
406,MISSOURI,DUNKLIN,CARDWELL,MO0350200,1,0,2016,robbery,MO0350200,MO
407,MISSOURI,DUNKLIN,CARDWELL,MO0350200,2,1,2016,violent-crime,MO0350200,MO
408,MISSOURI,DUNKLIN,CLARKTON,MO0350300,9,8,2016,aggravated-assault,MO0350300,MO
409,MISSOURI,DUNKLIN,CLARKTON,MO0350300,1,0,2016,arson,MO0350300,MO
410,MISSOURI,DUNKLIN,CLARKTON,MO0350300,3,3,2016,burglary,MO0350300,MO
411,MISSOURI,DUNKLIN,CLARKTON,MO0350300,0,0,2016,homicide,MO0350300,MO
412,MISSOURI,DUNKLIN,CLARKTON,MO0350300,0,0,2016,human-trafficing,MO0350300,MO
413,MISSOURI,DUNKLIN,CLARKTON,MO0350300,16,6,2016,larceny,MO0350300,MO
414,MISSOURI,DUNKLIN,CLARKTON,MO0350300,4,1,2016,motor-vehicle-theft,MO0350300,MO
415,MISSOURI,DUNKLIN,CLARKTON,MO0350300,23,10,2016,property-crime,MO0350300,MO
416,MISSOURI,DUNKLIN,CLARKTON,MO0350300,0,0,2016,rape,MO0350300,MO
417,MISSOURI,DUNKLIN,CLARKTON,MO0350300,0,0,2016,rape-legacy,MO0350300,MO
418,MISSOURI,DUNKLIN,CLARKTON,MO0350300,0,0,2016,robbery,MO0350300,MO
419,MISSOURI,DUNKLIN,CLARKTON,MO0350300,9,8,2016,violent-crime,MO0350300,MO
420,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,0,0,2016,aggravated-assault,MO0350800,MO
421,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,0,0,2016,arson,MO0350800,MO
422,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,1,0,2016,burglary,MO0350800,MO
423,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,0,0,2016,homicide,MO0350800,MO
424,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,0,0,2016,human-trafficing,MO0350800,MO
425,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,2,0,2016,larceny,MO0350800,MO
426,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,0,0,2016,motor-vehicle-theft,MO0350800,MO
427,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,3,0,2016,property-crime,MO0350800,MO
428,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,0,0,2016,rape,MO0350800,MO
429,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,0,0,2016,rape-legacy,MO0350800,MO
430,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,0,0,2016,robbery,MO0350800,MO
431,MISSOURI,DUNKLIN,HOLCOMB,MO0350800,0,0,2016,violent-crime,MO0350800,MO
432,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,4,4,2016,aggravated-assault,MO0350400,MO
433,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,0,0,2016,arson,MO0350400,MO
434,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,4,0,2016,burglary,MO0350400,MO
435,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,0,0,2016,homicide,MO0350400,MO
436,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,0,0,2016,human-trafficing,MO0350400,MO
437,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,6,2,2016,larceny,MO0350400,MO
438,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,0,0,2016,motor-vehicle-theft,MO0350400,MO
439,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,10,2,2016,property-crime,MO0350400,MO
440,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,0,0,2016,rape,MO0350400,MO
441,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,0,0,2016,rape-legacy,MO0350400,MO
442,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,0,0,2016,robbery,MO0350400,MO
443,MISSOURI,DUNKLIN,HORNERSVILLE,MO0350400,4,4,2016,violent-crime,MO0350400,MO
444,MISSOURI,DUNKLIN,KENNETT,MO0350500,31,13,2016,aggravated-assault,MO0350500,MO
445,MISSOURI,DUNKLIN,KENNETT,MO0350500,0,0,2016,arson,MO0350500,MO
446,MISSOURI,DUNKLIN,KENNETT,MO0350500,153,22,2016,burglary,MO0350500,MO
447,MISSOURI,DUNKLIN,KENNETT,MO0350500,5,5,2016,homicide,MO0350500,MO
448,MISSOURI,DUNKLIN,KENNETT,MO0350500,0,0,2016,human-trafficing,MO0350500,MO
449,MISSOURI,DUNKLIN,KENNETT,MO0350500,416,137,2016,larceny,MO0350500,MO
450,MISSOURI,DUNKLIN,KENNETT,MO0350500,14,3,2016,motor-vehicle-theft,MO0350500,MO
451,MISSOURI,DUNKLIN,KENNETT,MO0350500,583,162,2016,property-crime,MO0350500,MO
452,MISSOURI,DUNKLIN,KENNETT,MO0350500,14,2,2016,rape,MO0350500,MO
453,MISSOURI,DUNKLIN,KENNETT,MO0350500,0,0,2016,rape-legacy,MO0350500,MO
454,MISSOURI,DUNKLIN,KENNETT,MO0350500,17,3,2016,robbery,MO0350500,MO
455,MISSOURI,DUNKLIN,KENNETT,MO0350500,67,23,2016,violent-crime,MO0350500,MO
456,MISSOURI,DUNKLIN,MALDEN,MO0350600,36,33,2016,aggravated-assault,MO0350600,MO
457,MISSOURI,DUNKLIN,MALDEN,MO0350600,1,1,2016,arson,MO0350600,MO
458,MISSOURI,DUNKLIN,MALDEN,MO0350600,41,21,2016,burglary,MO0350600,MO
459,MISSOURI,DUNKLIN,MALDEN,MO0350600,2,1,2016,homicide,MO0350600,MO
460,MISSOURI,DUNKLIN,MALDEN,MO0350600,0,0,2016,human-trafficing,MO0350600,MO
461,MISSOURI,DUNKLIN,MALDEN,MO0350600,60,44,2016,larceny,MO0350600,MO
462,MISSOURI,DUNKLIN,MALDEN,MO0350600,8,6,2016,motor-vehicle-theft,MO0350600,MO
463,MISSOURI,DUNKLIN,MALDEN,MO0350600,109,71,2016,property-crime,MO0350600,MO
464,MISSOURI,DUNKLIN,MALDEN,MO0350600,0,0,2016,rape,MO0350600,MO
465,MISSOURI,DUNKLIN,MALDEN,MO0350600,0,0,2016,rape-legacy,MO0350600,MO
466,MISSOURI,DUNKLIN,MALDEN,MO0350600,1,1,2016,robbery,MO0350600,MO
467,MISSOURI,DUNKLIN,MALDEN,MO0350600,39,35,2016,violent-crime,MO0350600,MO
468,MISSOURI,DUNKLIN,SENATH,MO0350700,9,0,2016,aggravated-assault,MO0350700,MO
469,MISSOURI,DUNKLIN,SENATH,MO0350700,0,0,2016,arson,MO0350700,MO
470,MISSOURI,DUNKLIN,SENATH,MO0350700,6,0,2016,burglary,MO0350700,MO
471,MISSOURI,DUNKLIN,SENATH,MO0350700,0,0,2016,homicide,MO0350700,MO
472,MISSOURI,DUNKLIN,SENATH,MO0350700,0,0,2016,human-trafficing,MO0350700,MO
473,MISSOURI,DUNKLIN,SENATH,MO0350700,9,2,2016,larceny,MO0350700,MO
474,MISSOURI,DUNKLIN,SENATH,MO0350700,3,2,2016,motor-vehicle-theft,MO0350700,MO
475,MISSOURI,DUNKLIN,SENATH,MO0350700,18,4,2016,property-crime,MO0350700,MO
476,MISSOURI,DUNKLIN,SENATH,MO0350700,1,0,2016,rape,MO0350700,MO
477,MISSOURI,DUNKLIN,SENATH,MO0350700,0,0,2016,rape-legacy,MO0350700,MO
478,MISSOURI,DUNKLIN,SENATH,MO0350700,6,2,2016,robbery,MO0350700,MO
479,MISSOURI,DUNKLIN,SENATH,MO0350700,16,2,2016,violent-crime,MO0350700,MO
480,MISSOURI,DUNKLIN,KENNETT,MO0350000,21,12,2016,aggravated-assault,MO0350000,MO
481,MISSOURI,DUNKLIN,KENNETT,MO0350000,1,0,2016,arson,MO0350000,MO
482,MISSOURI,DUNKLIN,KENNETT,MO0350000,40,11,2016,burglary,MO0350000,MO
483,MISSOURI,DUNKLIN,KENNETT,MO0350000,0,0,2016,homicide,MO0350000,MO
484,MISSOURI,DUNKLIN,KENNETT,MO0350000,0,0,2016,human-trafficing,MO0350000,MO
485,MISSOURI,DUNKLIN,KENNETT,MO0350000,110,10,2016,larceny,MO0350000,MO
486,MISSOURI,DUNKLIN,KENNETT,MO0350000,15,3,2016,motor-vehicle-theft,MO0350000,MO
487,MISSOURI,DUNKLIN,KENNETT,MO0350000,165,24,2016,property-crime,MO0350000,MO
488,MISSOURI,DUNKLIN,KENNETT,MO0350000,0,0,2016,rape,MO0350000,MO
489,MISSOURI,DUNKLIN,KENNETT,MO0350000,0,0,2016,rape-legacy,MO0350000,MO
490,MISSOURI,DUNKLIN,KENNETT,MO0350000,1,0,2016,robbery,MO0350000,MO
491,MISSOURI,DUNKLIN,KENNETT,MO0350000,22,12,2016,violent-crime,MO0350000,MO
492,MONTANA,CUSTER,MILES CITY,MT0090100,15,13,2016,aggravated-assault,MT0090100,MT
493,MONTANA,CUSTER,MILES CITY,MT0090100,1,0,2016,arson,MT0090100,MT
494,MONTANA,CUSTER,MILES CITY,MT0090100,13,3,2016,burglary,MT0090100,MT
495,MONTANA,CUSTER,MILES CITY,MT0090100,0,0,2016,homicide,MT0090100,MT
496,MONTANA,CUSTER,MILES CITY,MT0090100,0,0,2016,human-trafficing,MT0090100,MT
497,MONTANA,CUSTER,MILES CITY,MT0090100,149,50,2016,larceny,MT0090100,MT
498,MONTANA,CUSTER,MILES CITY,MT0090100,7,2,2016,motor-vehicle-theft,MT0090100,MT
499,MONTANA,CUSTER,MILES CITY,MT0090100,169,55,2016,property-crime,MT0090100,MT
500,MONTANA,CUSTER,MILES CITY,MT0090100,3,0,2016,rape,MT0090100,MT
501,MONTANA,CUSTER,MILES CITY,MT0090100,0,0,2016,rape-legacy,MT0090100,MT
502,MONTANA,CUSTER,MILES CITY,MT0090100,1,0,2016,robbery,MT0090100,MT
503,MONTANA,CUSTER,MILES CITY,MT0090100,19,13,2016,violent-crime,MT0090100,MT
504,MONTANA,CUSTER,MILES CITY,MT0090000,6,2,2016,aggravated-assault,MT0090000,MT
505,MONTANA,CUSTER,MILES CITY,MT0090000,1,1,2016,arson,MT0090000,MT
506,MONTANA,CUSTER,MILES CITY,MT0090000,12,2,2016,burglary,MT0090000,MT
507,MONTANA,CUSTER,MILES CITY,MT0090000,0,0,2016,homicide,MT0090000,MT
508,MONTANA,CUSTER,MILES CITY,MT0090000,0,0,2016,human-trafficing,MT0090000,MT
509,MONTANA,CUSTER,MILES CITY,MT0090000,22,2,2016,larceny,MT0090000,MT
510,MONTANA,CUSTER,MILES CITY,MT0090000,6,0,2016,motor-vehicle-theft,MT0090000,MT
511,MONTANA,CUSTER,MILES CITY,MT0090000,40,4,2016,property-crime,MT0090000,MT
512,MONTANA,CUSTER,MILES CITY,MT0090000,2,0,2016,rape,MT0090000,MT
513,MONTANA,CUSTER,MILES CITY,MT0090000,0,0,2016,rape-legacy,MT0090000,MT
514,MONTANA,CUSTER,MILES CITY,MT0090000,1,0,2016,robbery,MT0090000,MT
515,MONTANA,CUSTER,MILES CITY,MT0090000,9,2,2016,violent-crime,MT0090000,MT
516,ARIZONA,MARICOPA,AVONDALE,AZ0070100,121,59,2016,aggravated-assault,AZ0070100,AZ
517,ARIZONA,MARICOPA,AVONDALE,AZ0070100,8,3,2016,arson,AZ0070100,AZ
