,Unnamed: 0_x,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens,Unnamed: 0_y,Female Civilians,Female Officers,Male Civilians,Male Officers,Crime Cleared Count aggravated-assault,Crime Cleared Count arson,Crime Cleared Count burglary,Crime Cleared Count homicide,Crime Cleared Count human-trafficing,Crime Cleared Count larceny,Crime Cleared Count motor-vehicle-theft,Crime Cleared Count property-crime,Crime Cleared Count rape,Crime Cleared Count rape-legacy,Crime Cleared Count robbery,Crime Cleared Count violent-crime,Total Crime Count aggravated-assault,Total Crime Count arson,Total Crime Count burglary,Total Crime Count homicide,Total Crime Count human-trafficing,Total Crime Count larceny,Total Crime Count motor-vehicle-theft,Total Crime Count property-crime,Total Crime Count rape,Total Crime Count rape-legacy,Total Crime Count robbery,Total Crime Count violent-crime,Total Cleared,Total Crime,Total Clear Rate,Total Female Workforce,Total Male Workforce,Total Workforce,Total Officers,Overal Crime Rate,Overal Clear Rate,Workforce 2 Pop,Leo 2 Pop
109,1828,HILLSBOROUGH,NEW HAMPSHIRE,404948.0,40.3,73189.0,36012.0,34231.0,8.453184112528028,11849.0,293,152.0,56.0,66.0,690.0,387,7,143,1,0,1070,50,1263,34,0,94,516,669,53,844,5,0,5048,287,6179,167,0,248,1089,3565,14589,0.24436219069161694,208.0,756.0,964.0,746.0,0.03602684789158114,0.008803599474500429,0.002380552564773749,0.0018422118395448304
110,66,BLOUNT,ALABAMA,57704.0,40.8,46212.0,21033.0,9441.0,16.361084153611536,1367.0,0,14.0,3.0,11.0,49.0,65,3,36,1,0,148,29,213,13,0,5,84,402,12,320,1,0,754,142,1216,20,0,10,433,597,3310,0.18036253776435046,17.0,60.0,77.0,52.0,0.05736170802717316,0.010345903230278664,0.0013343962290309165,0.0009011507001247748
111,1627,BENSON,NORTH DAKOTA,6802.0,30.8,41530.0,20561.0,2270.0,33.37253748897382,158.0,351,4.0,2.0,1.0,13.0,46,1,6,0,0,9,3,18,2,0,0,48,49,2,10,0,0,39,10,59,2,0,0,51,133,222,0.5990990990990991,6.0,14.0,20.0,15.0,0.0326374595707145,0.019553072625698324,0.002940311673037342,0.0022052337547780066
112,1787,ROCK,NEBRASKA,1407.0,52.4,48750.0,30247.0,141.0,10.021321961620467,13.0,287,0.0,0.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,7.0,7.0,3.0,0.0,0.0,0.004975124378109453,0.0021321961620469083
113,1854,BERNALILLO,NEW MEXICO,674777.0,36.8,48994.0,27402.0,124678.0,18.476919041401825,24522.0,300,322.0,155.0,228.0,1081.0,2210,27,544,45,0,4003,584,5131,1,149,323,2728,4465,214,7200,70,0,26630,8299,42129,3,438,2085,7061,15745,98594,0.15969531614499868,477.0,1309.0,1786.0,1236.0,0.14611345674200513,0.0233336346674531,0.0026468003503379634,0.0018317162558889827
114,1609,STOKES,NORTH CAROLINA,46453.0,45.1,42489.0,22013.0,7052.0,15.180935569285085,1633.0,343,16.0,13.0,7.0,59.0,41,2,60,2,0,138,2,200,0,4,0,47,66,2,239,2,0,722,44,1005,0,4,1,73,496,2158,0.22984244670991655,29.0,66.0,95.0,72.0,0.04645555722988828,0.010677458936990077,0.0020450778205928573,0.0015499537166598497
115,704,MUHLENBERG,KENTUCKY,31216.0,41.5,40445.0,19934.0,5914.0,18.945412608918506,1107.0,181,2.0,0.0,0.0,37.0,9,0,12,1,0,56,4,72,0,0,0,10,12,0,35,1,0,127,12,174,1,0,2,16,164,380,0.43157894736842106,2.0,37.0,39.0,37.0,0.012173244490005125,0.005253716043054844,0.0012493593029215787,0.0011852895950794464
116,1701,SANDERS,MONTANA,11375.0,51.9,34336.0,20810.0,2493.0,21.91648351648352,418.0,274,7.0,2.0,0.0,19.0,12,0,0,0,0,6,2,8,0,0,1,13,19,2,21,0,0,97,7,125,7,0,1,27,42,306,0.13725490196078433,9.0,19.0,28.0,21.0,0.026901098901098902,0.0036923076923076922,0.0024615384615384616,0.0018461538461538461
117,2988,WALLA WALLA,WASHINGTON,59809.0,37.3,48705.0,24736.0,8971.0,14.999414803792071,1801.0,531,21.0,4.0,14.0,78.0,47,0,38,2,0,208,14,260,6,0,7,62,101,18,345,2,0,1416,158,1919,36,0,20,159,644,4174,0.15428845232390992,25.0,92.0,117.0,82.0,0.06978882776839607,0.010767610225885736,0.0019562273236469426,0.0013710311157183702
118,1399,FREEBORN,MINNESOTA,30751.0,44.4,48827.0,27332.0,3383.0,11.001268251438978,730.0,217,25.0,4.0,27.0,46.0,14,2,12,1,0,101,12,125,2,0,2,19,15,2,54,1,0,333,23,410,2,0,4,22,290,866,0.3348729792147806,29.0,73.0,102.0,50.0,0.02816168579883581,0.009430587623166726,0.0033169653019414,0.001625963383304608
119,1521,PRENTISS,MISSISSIPPI,25339.0,39.5,33509.0,18313.0,5485.0,21.646473815067683,969.0,245,8.0,3.0,7.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,29,0,0,0,1,0,60,0.0,11.0,45.0,56.0,41.0,0.0023678913927147873,0.0,0.0022100319665338017,0.0016180591183551048
120,2241,MURRAY,OKLAHOMA,13792.0,42.0,51752.0,24454.0,1925.0,13.957366589327144,200.0,381,5.0,3.0,6.0,22.0,8,0,2,0,0,12,1,15,5,0,0,13,25,2,58,0,0,149,21,228,12,0,0,37,56,532,0.10526315789473684,8.0,28.0,36.0,25.0,0.03857308584686775,0.004060324825986079,0.0026102088167053363,0.001812645011600928
121,2980,SAN JUAN,WASHINGTON,16056.0,55.1,58029.0,40327.0,1749.0,10.893124065769806,407.0,529,6.0,1.0,6.0,19.0,4,0,4,1,0,8,0,12,0,0,0,5,7,3,35,1,0,136,6,177,1,0,1,10,34,377,0.09018567639257294,7.0,25.0,32.0,20.0,0.023480318883906327,0.0021175884404583956,0.001993024414549078,0.001245640259093174
122,0,CARROLL,ARKANSAS,27690.0,44.4,38145.0,20888.0,4789.0,17.295052365474902,739.0,18,11.0,2.0,1.0,52.0,41,0,10,2,0,47,4,61,6,0,3,52,63,2,113,3,0,303,30,446,31,0,3,100,226,1094,0.206581352833638,13.0,53.0,66.0,54.0,0.03950884795955219,0.008161791260382809,0.0023835319609967496,0.0019501625135427952
123,240,TUOLUMNE,CALIFORNIA,53864.0,48.2,50731.0,29431.0,7176.0,13.322441705034905,2570.0,36,43.0,3.0,28.0,69.0,72,5,71,1,0,177,29,277,19,0,11,103,117,12,436,1,0,721,115,1272,54,0,15,187,765,2930,0.2610921501706485,46.0,97.0,143.0,72.0,0.05439625724045745,0.01420243576414674,0.0026548343977424627,0.0013366998366255755
124,40,MONROE,ARKANSAS,7542.0,45.5,31541.0,19849.0,2139.0,28.36117740652347,365.0,24,10.0,3.0,6.0,17.0,16,0,2,0,0,6,0,8,0,0,1,17,32,2,44,0,0,137,16,197,2,0,1,35,50,466,0.1072961373390558,13.0,23.0,36.0,20.0,0.06178732431715725,0.006629541235746487,0.00477326968973747,0.0026518164942985947
125,3069,GREEN,WISCONSIN,37050.0,42.6,57416.0,28867.0,3243.0,8.753036437246964,620.0,548,19.0,9.0,7.0,64.0,20,0,6,0,0,41,2,49,0,2,0,22,24,0,65,0,0,291,12,368,0,5,0,29,142,794,0.17884130982367755,28.0,71.0,99.0,73.0,0.021430499325236167,0.0038326585695006746,0.002672064777327935,0.001970310391363023
126,1634,CAVALIER,NORTH DAKOTA,3867.0,50.3,65645.0,39779.0,198.0,5.120248254460822,21.0,353,0.0,0.0,5.0,6.0,1,0,1,0,0,3,0,4,2,0,0,3,1,0,9,0,0,19,2,30,2,0,0,3,14,66,0.21212121212121213,0.0,11.0,11.0,6.0,0.017067494181536073,0.0036203775536591673,0.0028445823635893457,0.0015515903801396431
127,264,ELBERT,COLORADO,24225.0,45.4,87288.0,39360.0,1221.0,5.040247678018575,745.0,43,8.0,4.0,0.0,44.0,1,0,1,0,0,5,1,7,1,0,0,2,1,0,2,0,0,5,2,9,1,0,0,2,18,22,0.8181818181818182,12.0,44.0,56.0,48.0,0.0009081527347781218,0.0007430340557275541,0.0023116615067079464,0.001981424148606811
128,2913,FRANKLIN,VIRGINIA,56230.0,45.4,48720.0,26188.0,7950.0,14.138360305886538,1714.0,511,17.0,11.0,6.0,91.0,56,4,25,0,0,207,28,260,15,0,5,76,68,7,99,1,0,578,44,721,21,0,6,96,676,1641,0.41194393662400974,28.0,97.0,125.0,102.0,0.029183709763471455,0.01202205228525698,0.0022230126267117198,0.0018139783033967634
129,1651,MCKENZIE,NORTH DAKOTA,10718.0,31.3,78179.0,37938.0,1361.0,12.698264601604777,205.0,357,24.0,3.0,11.0,45.0,24,0,6,0,0,15,10,31,4,0,0,28,36,0,61,0,0,206,52,319,8,0,1,45,118,728,0.1620879120879121,27.0,56.0,83.0,48.0,0.06792311998507185,0.011009516700877029,0.007743982086210114,0.004478447471543199
130,2873,GRAND ISLE,VERMONT,6945.0,47.4,64295.0,35613.0,519.0,7.473002159827213,241.0,500,0.0,0.0,0.0,1.0,0,0,5,0,0,2,0,7,1,0,0,1,0,0,19,0,0,24,1,44,1,0,0,1,16,90,0.17777777777777778,0.0,1.0,1.0,1.0,0.012958963282937365,0.0023038156947444203,0.00014398848092152627,0.00014398848092152627
131,2518,RICHMOND,VIRGINIA,8868.0,43.5,44919.0,19191.0,1173.0,13.227334235453315,211.0,515,14.0,6.0,2.0,26.0,7,0,2,0,0,7,2,11,2,0,0,9,9,0,14,0,0,53,5,72,1,0,0,10,40,164,0.24390243902439024,20.0,28.0,48.0,32.0,0.01849345963013081,0.0045105999097880016,0.005412719891745603,0.0036084799278304014
132,2769,PECOS,TEXAS,15826.0,35.4,51735.0,19738.0,1334.0,8.429167193226336,259.0,483,18.0,6.0,7.0,32.0,21,0,13,1,0,36,0,49,0,0,1,23,45,2,88,1,0,182,11,281,6,0,2,54,144,672,0.21428571428571427,24.0,39.0,63.0,38.0,0.04246177176797675,0.009098951093137875,0.00398079110324782,0.0024011120940224946
133,1115,KNOX,KENTUCKY,31740.0,40.1,26553.0,15479.0,10613.0,33.43730308758664,1431.0,175,0.0,2.0,1.0,16.0,8,1,13,0,0,9,5,27,0,0,2,10,9,1,64,0,0,77,36,177,1,0,5,15,75,385,0.1948051948051948,2.0,17.0,19.0,18.0,0.012129804662885948,0.0023629489603024575,0.0005986137366099559,0.0005671077504725897
134,697,MEADE,KENTUCKY,28751.0,37.1,50034.0,24018.0,4426.0,15.39424715662064,1126.0,180,3.0,0.0,7.0,19.0,3,0,6,0,0,12,1,19,0,0,0,3,11,0,70,0,0,60,23,153,0,0,1,12,44,330,0.13333333333333333,3.0,26.0,29.0,19.0,0.011477861639595145,0.0015303815519460192,0.0010086605683280582,0.0006608465792494174
135,271,HINSDALE,COLORADO,856.0,56.4,51250.0,29958.0,96.0,11.214953271028037,22.0,45,1.0,0.0,0.0,4.0,3,0,0,0,0,1,0,1,0,0,0,3,3,0,2,0,0,4,0,6,1,0,0,4,8,20,0.4,1.0,4.0,5.0,4.0,0.02336448598130841,0.009345794392523364,0.005841121495327103,0.004672897196261682
136,741,SCHUYLER,ILLINOIS,7205.0,45.5,48396.0,24323.0,1411.0,19.58362248438584,198.0,109,0.0,0.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,24,0,32,2,0,0,10,0,84,0.0,0.0,7.0,7.0,7.0,0.011658570437196392,0.0,0.0009715475364330327,0.0009715475364330327
137,2150,UNION,TENNESSEE,19081.0,41.5,38540.0,19030.0,4420.0,23.16440438132173,679.0,445,8.0,3.0,12.0,37.0,33,2,29,0,0,79,10,118,5,0,1,39,39,6,149,0,0,271,34,454,10,0,4,53,316,1020,0.30980392156862746,11.0,49.0,60.0,40.0,0.05345631780305016,0.016560976888003773,0.003144489282532362,0.002096326188354908
138,1871,MCKINLEY,NEW MEXICO,74346.0,30.8,29272.0,12882.0,28089.0,37.781454281333225,4287.0,306,33.0,19.0,11.0,100.0,159,0,29,0,0,295,9,333,1,3,9,172,395,17,373,2,0,1388,156,1917,1,30,85,513,1010,4877,0.2070945253229444,52.0,111.0,163.0,119.0,0.06559868721921824,0.013585128991472305,0.0021924515105049363,0.001600624108896242
139,2337,JEFFERSON,PENNSYLVANIA,44575.0,43.8,43913.0,22841.0,6364.0,14.27706113292204,1095.0,399,5.0,1.0,0.0,28.0,41,2,18,0,0,75,4,97,11,0,1,53,51,3,59,0,0,238,16,313,20,0,1,72,302,773,0.3906856403622251,6.0,28.0,34.0,29.0,0.017341559169938306,0.006775098149186764,0.0007627593942793045,0.0006505888951205832
140,2537,YORK,VIRGINIA,66919.0,39.5,83410.0,36722.0,4052.0,6.055081516460199,1942.0,521,8.0,10.0,0.0,76.0,34,1,42,4,0,380,16,438,30,0,20,88,50,7,125,4,0,1105,45,1275,36,0,34,124,1053,2805,0.3754010695187166,18.0,76.0,94.0,86.0,0.04191634662801297,0.015735441354473318,0.0014046832738086343,0.0012851357611440696
141,1926,PUTNAM,NEW YORK,99408.0,43.4,97606.0,41993.0,5061.0,5.091139546112988,3364.0,316,21.0,6.0,5.0,134.0,16,0,25,0,0,134,9,168,5,0,3,24,21,1,86,0,0,446,22,554,10,0,6,37,384,1183,0.3245984784446323,27.0,139.0,166.0,140.0,0.011900450667954289,0.00386286817962337,0.0016698857234830194,0.0014083373571543538
142,2490,BEDFORD,TENNESSEE,46331.0,36.9,43819.0,21949.0,7423.0,16.021670156051027,1367.0,430,27.0,8.0,34.0,77.0,145,3,44,1,0,207,36,287,9,0,7,162,196,6,215,1,0,689,83,987,28,0,13,238,901,2456,0.36685667752443,35.0,111.0,146.0,85.0,0.053009863806090955,0.019447022511925063,0.003151237832121042,0.0018346247652759491
143,3021,MINGO,WEST VIRGINIA,25549.0,41.6,32441.0,19502.0,6594.0,25.809229324043994,1425.0,537,11.0,0.0,1.0,48.0,29,0,13,3,0,18,2,33,1,0,2,35,45,3,32,3,0,96,10,138,8,0,1,57,136,393,0.3460559796437659,11.0,49.0,60.0,48.0,0.015382206739989824,0.005323104622490117,0.0023484285099221102,0.0018787428079376884
144,505,RABUN,GEORGIA,16312.0,48.4,38277.0,24374.0,3491.0,21.401422265816574,450.0,82,2.0,11.0,0.0,60.0,15,0,15,0,0,73,4,92,0,1,2,18,16,0,73,0,0,260,11,344,0,1,3,20,220,728,0.3021978021978022,13.0,60.0,73.0,71.0,0.04462972045120157,0.013487003433055419,0.004475232957332025,0.00435262383521334
145,2957,CLALLAM,WASHINGTON,72969.0,50.3,47180.0,26967.0,11273.0,15.449026298839232,2854.0,524,38.0,14.0,19.0,124.0,124,5,80,1,0,368,23,471,13,0,6,144,163,11,448,4,0,1377,105,1930,51,0,11,229,1235,4329,0.2852852852852853,52.0,143.0,195.0,138.0,0.059326563335114914,0.016924995546053805,0.002672367717797969,0.0018912140772108703
146,2357,POTTER,PENNSYLVANIA,17239.0,46.3,40921.0,22929.0,2395.0,13.892917222576717,430.0,405,0.0,0.0,0.0,10.0,16,0,18,0,0,42,3,63,9,0,2,27,31,1,50,0,0,98,12,160,10,0,2,43,180,407,0.4422604422604423,0.0,10.0,10.0,10.0,0.02360925807761471,0.0104414409188468,0.0005800800510470445,0.0005800800510470445
147,3023,MONROE,WEST VIRGINIA,13496.0,47.0,35995.0,21257.0,2283.0,16.916123295791344,508.0,538,1.0,0.0,0.0,14.0,14,0,5,0,0,6,0,11,3,0,0,17,13,2,30,0,0,43,4,77,3,0,0,16,56,188,0.2978723404255319,1.0,14.0,15.0,14.0,0.013930053349140487,0.004149377593360996,0.0011114404267931238,0.001037344398340249
148,837,TIPPECANOE,INDIANA,183397.0,27.9,47406.0,24221.0,36513.0,19.909267872429755,5842.0,128,84.0,23.0,74.0,242.0,212,5,167,2,0,790,43,1000,28,9,64,315,292,16,881,2,0,3189,251,4321,40,18,127,479,2635,9616,0.27402246256239604,107.0,316.0,423.0,265.0,0.05243270064395819,0.01436773774925435,0.0023064717525368462,0.0014449527527713103
149,2710,JONES,TEXAS,19944.0,39.0,47007.0,17279.0,2151.0,10.785198555956681,209.0,471,14.0,2.0,9.0,23.0,15,1,17,3,0,32,10,59,1,0,0,19,15,2,52,3,0,114,20,186,0,0,2,20,157,414,0.37922705314009664,16.0,32.0,48.0,25.0,0.02075812274368231,0.00787204171680706,0.0024067388688327317,0.0012535098275170478
150,626,GRUNDY,ILLINOIS,50338.0,37.2,67162.0,30232.0,4899.0,9.732210258651515,1954.0,101,14.0,6.0,10.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,77,0,0,440,13,530,9,0,4,37,0,1137,0.0,20.0,80.0,100.0,76.0,0.022587309785847668,0.0,0.0019865707815169453,0.0015097937939528786
151,1244,KENNEBEC,MAINE,120953.0,44.0,48570.0,26418.0,17110.0,14.145990591386736,4260.0,186,90.0,28.0,72.0,440.0,61,2,66,2,0,643,29,738,19,0,17,99,84,4,334,4,0,1568,65,1967,45,0,27,160,1676,4258,0.3936120244246125,118.0,512.0,630.0,468.0,0.035203756831165826,0.01385662199366696,0.005208634758955958,0.003869271535224426
152,2131,PERRY,TENNESSEE,7891.0,43.3,31274.0,18611.0,2216.0,28.08262577620073,212.0,439,7.0,1.0,9.0,15.0,12,0,3,0,0,6,3,12,0,0,0,12,19,1,39,0,0,91,10,140,3,0,1,23,48,327,0.14678899082568808,8.0,24.0,32.0,16.0,0.04143961475098213,0.0060828792295019645,0.004055252819667976,0.002027626409833988
153,1477,COPIAH,MISSISSIPPI,28780.0,38.0,34738.0,18188.0,7844.0,27.2550382209868,1709.0,235,11.0,2.0,9.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13.0,45.0,58.0,38.0,0.0,0.0,0.0020152883947185543,0.001320361362056984
154,838,TIPTON,INDIANA,15447.0,44.5,54023.0,27556.0,1328.0,8.597138602964977,401.0,129,8.0,0.0,15.0,25.0,5,1,6,0,0,18,3,27,0,0,0,5,14,1,55,0,0,96,12,163,0,1,1,16,65,359,0.181058495821727,8.0,40.0,48.0,25.0,0.023240758723376706,0.004207936816210268,0.003107399495047582,0.001618437237003949
155,451,GRADY,GEORGIA,25145.0,39.8,35518.0,17764.0,7337.0,29.178763173593158,948.0,70,17.0,2.0,11.0,40.0,11,0,13,0,0,149,8,170,0,1,2,14,38,0,122,0,0,306,27,455,0,1,6,45,368,1000,0.368,19.0,51.0,70.0,42.0,0.03976933784052496,0.014635116325313183,0.0027838536488367467,0.0016703121893020482
156,226,SAN MATEO,CALIFORNIA,754748.0,39.5,98546.0,50262.0,57490.0,7.617111936699402,23439.0,33,349.0,114.0,246.0,949.0,549,11,350,11,0,1678,240,2268,98,0,196,854,906,78,3017,9,0,10249,1627,14893,254,0,465,1634,6255,33132,0.18879029337196668,463.0,1195.0,1658.0,1063.0,0.043898095788263106,0.008287534382336885,0.0021967597131757883,0.0014084171140566124
157,878,DELAWARE,IOWA,17445.0,43.2,59452.0,29978.0,1645.0,9.42963599885354,328.0,138,9.0,1.0,4.0,22.0,21,0,15,0,0,61,3,79,1,0,1,23,21,0,61,1,0,115,7,183,1,0,1,24,204,414,0.4927536231884058,10.0,26.0,36.0,23.0,0.023731728288907995,0.011693895098882202,0.002063628546861565,0.0013184293493837776
158,1422,MEEKER,MINNESOTA,23094.0,42.1,58574.0,27974.0,2116.0,9.162553044080713,472.0,221,18.0,1.0,8.0,30.0,7,0,6,1,0,30,3,39,6,0,0,14,8,1,37,1,0,168,21,226,15,0,0,24,106,501,0.21157684630738524,19.0,38.0,57.0,31.0,0.021693946479605094,0.0045899367801160475,0.002468173551571837,0.0013423400017320516
159,2093,GREENE,TENNESSEE,68502.0,44.0,36711.0,21525.0,12373.0,18.062246357770576,2438.0,433,43.0,6.0,55.0,115.0,123,5,93,1,0,266,78,437,3,0,10,137,180,12,367,2,0,1037,198,1602,6,0,20,208,1153,3632,0.3174559471365639,49.0,170.0,219.0,121.0,0.05302034977080961,0.016831625354004263,0.003196986949286152,0.0017663717847654083
160,2695,HOPKINS,TEXAS,35844.0,39.2,45748.0,23063.0,6880.0,19.194286351969644,980.0,466,32.0,1.0,19.0,55.0,28,4,39,0,0,102,16,157,6,0,2,36,37,8,71,0,0,241,28,340,9,0,6,52,390,792,0.4924242424242424,33.0,74.0,107.0,56.0,0.022095748242383664,0.01088048208905256,0.002985157906483651,0.0015623256332998549
161,396,BERRIEN,GEORGIA,18986.0,39.2,35740.0,17007.0,4811.0,25.339724007163174,797.0,60,4.0,1.0,5.0,30.0,6,0,32,0,0,105,6,143,0,5,5,16,19,1,114,0,0,353,10,477,0,13,12,44,318,1043,0.3048897411313519,5.0,35.0,40.0,31.0,0.05493521542188981,0.016749183608975034,0.0021068155482987464,0.0016327820499315285
162,904,KEOKUK,IOWA,10234.0,44.1,45227.0,24650.0,1296.0,12.663670119210474,284.0,144,3.0,1.0,2.0,8.0,8,0,0,0,0,2,1,3,0,0,0,8,12,1,32,0,0,22,2,56,1,0,0,13,22,139,0.15827338129496402,4.0,10.0,14.0,9.0,0.01358217705686926,0.0021496970881375805,0.0013679890560875513,0.0008794215360562829
163,1617,WARREN,NORTH CAROLINA,20324.0,46.5,33913.0,19563.0,4662.0,22.938397953158827,772.0,346,20.0,3.0,12.0,43.0,15,2,15,0,0,19,4,38,0,3,1,19,29,6,142,1,0,157,19,318,0,2,2,34,116,710,0.16338028169014085,23.0,55.0,78.0,46.0,0.03493406809683133,0.005707537886242866,0.003837827199370203,0.0022633339893721707
164,826,RANDOLPH,INDIANA,25403.0,42.0,42418.0,22817.0,4319.0,17.00192890603472,775.0,125,6.0,2.0,12.0,37.0,14,0,14,0,0,14,1,29,0,0,0,14,15,0,46,0,0,179,9,234,0,0,0,15,86,498,0.17269076305220885,8.0,49.0,57.0,39.0,0.019603983781443138,0.0033854269180805417,0.002243829468960359,0.0015352517419202456
165,940,WAPELLO,IOWA,35242.0,39.5,42494.0,23116.0,6033.0,17.118778729924518,1224.0,150,23.0,2.0,18.0,48.0,64,7,40,2,0,225,19,284,7,0,5,78,96,12,287,2,0,825,109,1221,20,0,8,126,731,2706,0.27014042867701404,25.0,66.0,91.0,50.0,0.07678338346291357,0.020742296123943023,0.0025821463027069975,0.0014187617047840644
166,1226,WASHINGTON,MISSOURI,25002.0,40.7,36701.0,18472.0,4678.0,18.71050315974722,1114.0,269,6.0,5.0,8.0,26.0,24,1,9,0,0,42,3,54,2,0,0,26,93,5,135,0,0,318,37,490,14,0,4,111,161,1207,0.13338856669428334,11.0,34.0,45.0,31.0,0.04827613790896728,0.006439484841212703,0.0017998560115190785,0.0012399008079353653
167,2128,MORGAN,TENNESSEE,21688.0,41.1,39728.0,18281.0,4415.0,20.35687938030247,653.0,438,9.0,1.0,14.0,30.0,26,0,7,2,0,39,6,52,1,0,1,30,40,2,122,2,0,183,43,348,3,0,4,49,164,796,0.20603015075376885,10.0,44.0,54.0,31.0,0.0367023238657322,0.007561785319070454,0.0024898561416451495,0.0014293618590925858
168,1266,HARFORD,MARYLAND,249776.0,40.3,81052.0,36411.0,19012.0,7.6116200115303325,8106.0,192,98.0,38.0,39.0,411.0,305,10,116,9,0,905,17,1038,28,0,67,409,380,33,569,9,0,2813,90,3472,42,0,121,552,2904,8081,0.35936146516520234,136.0,450.0,586.0,449.0,0.032352988277496636,0.011626417269873807,0.0023461021074883096,0.001797610659150599
169,557,BLAINE,IDAHO,21427.0,42.9,58086.0,34330.0,2707.0,12.63359313016288,451.0,91,10.0,10.0,2.0,65.0,34,1,16,0,0,27,5,48,5,0,1,40,38,1,43,0,0,87,13,143,5,0,1,44,177,375,0.47200000000000003,20.0,67.0,87.0,75.0,0.017501283427451348,0.008260605777757035,0.004060297755168712,0.0035002566854902693
170,2294,MULTNOMAH,OREGON,778193.0,36.7,57449.0,33255.0,130564.0,16.777843028657415,34049.0,391,408.0,163.0,558.0,1042.0,919,56,267,14,0,2785,391,3443,60,0,258,1251,2140,268,4665,23,0,27791,6057,38513,484,0,1146,3793,9444,84880,0.11126295947219604,571.0,1600.0,2171.0,1205.0,0.10907319906501343,0.012135806927073362,0.0027897963615709726,0.0015484590583569886
171,1757,HOLT,NEBRASKA,10360.0,45.3,49607.0,26267.0,990.0,9.555984555984557,71.0,282,0.0,1.0,7.0,10.0,4,1,3,1,0,14,4,21,0,1,0,6,4,2,3,1,0,18,4,25,0,1,0,6,55,64,0.859375,1.0,17.0,18.0,11.0,0.006177606177606178,0.005308880308880309,0.0017374517374517374,0.0010617760617760619
172,2535,WISE,VIRGINIA,40074.0,40.0,36352.0,20896.0,7865.0,19.626191545640566,1581.0,519,18.0,5.0,1.0,102.0,26,1,19,2,0,96,7,122,11,0,2,41,31,8,103,2,0,470,25,598,47,0,4,84,327,1372,0.2383381924198251,23.0,103.0,126.0,107.0,0.03423666217497629,0.008159904177272047,0.0031441832609672106,0.002670060388281679
173,855,AUDUBON,IOWA,5793.0,48.3,47048.0,30085.0,651.0,11.237700673226307,84.0,132,4.0,1.0,0.0,9.0,2,0,1,0,0,7,0,8,0,0,1,3,3,0,4,0,0,50,1,55,0,0,1,4,22,118,0.1864406779661017,5.0,9.0,14.0,10.0,0.020369411358536163,0.003797686863455895,0.002416709822199206,0.0017262213015708614
174,3136,SUBLETTE,WYOMING,10032.0,37.5,76004.0,30295.0,775.0,7.7252791068580535,160.0,557,4.0,1.0,0.0,27.0,0,0,3,0,0,19,1,23,0,0,1,1,2,0,5,0,0,69,5,79,0,0,1,3,48,164,0.2926829268292683,5.0,27.0,32.0,28.0,0.01634768740031898,0.004784688995215311,0.003189792663476874,0.0027910685805422647
175,1236,CARBON,MONTANA,10340.0,49.6,52869.0,30461.0,1108.0,10.715667311411993,197.0,270,7.0,2.0,1.0,16.0,4,0,0,3,0,5,1,6,0,0,0,7,21,1,27,3,0,69,8,104,1,0,0,25,26,259,0.10038610038610038,9.0,17.0,26.0,18.0,0.025048355899419728,0.002514506769825919,0.002514506769825919,0.0017408123791102514
176,1952,ANSON,NORTH CAROLINA,25883.0,39.9,34656.0,17548.0,5484.0,21.187652126878646,1703.0,323,22.0,3.0,12.0,53.0,68,1,53,0,0,118,7,178,0,1,6,75,81,2,273,0,0,315,17,605,0,2,12,95,507,1402,0.3616262482168331,25.0,65.0,90.0,56.0,0.05416682764749063,0.019588146659969864,0.0034771857976277866,0.0021635822740795115
177,98,JEFFERSON,ALABAMA,659096.0,37.5,47220.0,28162.0,116750.0,17.7136562807239,26632.0,7,463.0,263.0,214.0,1959.0,985,25,641,62,0,1887,499,3027,82,0,398,1527,3940,229,6342,104,0,16108,2350,24800,297,0,1493,5834,9133,61497,0.1485113094947721,726.0,2173.0,2899.0,2222.0,0.09330507240219937,0.01385685848495515,0.004398448784395596,0.003371284304562613
178,413,CHATTOOGA,GEORGIA,25046.0,40.3,35245.0,17381.0,5182.0,20.6899305278288,1016.0,63,8.0,7.0,11.0,42.0,4,0,4,0,0,46,2,52,0,0,2,6,22,0,107,0,0,291,12,410,2,0,4,28,116,876,0.1324200913242009,15.0,53.0,68.0,49.0,0.03497564481354308,0.0046314780803321885,0.0027150043919188693,0.001956400223588597
179,168,PIMA,ARIZONA,1003338.0,38.1,46764.0,26204.0,186299.0,18.56792028209836,43458.0,14,788.0,244.0,755.0,1610.0,1173,41,508,28,0,4840,259,5607,64,0,260,1525,3102,214,6153,49,0,34736,2725,43614,596,0,1445,5192,14305,97826,0.146229018870239,1032.0,2365.0,3397.0,1854.0,0.09750054318684231,0.014257408769527318,0.003385698538279224,0.001847831936994313
