,County,State,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployed Citizens,Men in Law-Enforcement,Women in Law-Enforcement,Law-Enforcement per 1000,Unemployment Rate (%)
197,Humboldt,California,135182.0,37.6,42685.0,24038.0,27641.0,20.447248894083533,6228.0,516.0,144.0,4.882306815996213,4.607122250003699
198,Imperial,California,178807.0,32.2,42560.0,16311.0,40552.0,22.679201597252906,12048.0,2166.0,309.0,13.841739976622838,6.7379912419536145
199,Inyo,California,18326.0,45.4,47278.0,28678.0,1905.0,10.395067117756193,555.0,93.0,15.0,5.893266397468078,3.0284841209210955
200,Kern,California,871337.0,31.2,49788.0,21094.0,194354.0,22.30526191358797,44848.0,4842.0,1248.0,6.989259035252721,5.147032663596289
201,Kings,California,150261.0,31.4,47241.0,19123.0,28661.0,19.074144322212682,6890.0,1204.0,248.0,9.663186056262104,4.585354815953574
202,Lake,California,64076.0,45.8,36132.0,21799.0,15561.0,24.28522379674137,3554.0,285.0,5.0,4.525875522816655,5.546538485548411
203,Lassen,California,31945.0,36.4,51457.0,20072.0,3558.0,11.137893254030365,942.0,1091.0,106.0,37.47065268430114,2.9488182814211927
204,Los Angeles,California,10057155.0,35.8,57952.0,29301.0,1764081.0,17.54055694677073,460565.0,19801.0,5371.0,2.5028947053117907,4.579476004894028
205,Madera,California,153366.0,33.5,45742.0,19021.0,32043.0,20.893157544697,4872.0,377.0,257.0,4.133901907854414,3.176714526035758
206,Marin,California,259358.0,45.7,100310.0,63608.0,20445.0,7.882926302639595,7021.0,550.0,181.0,2.818497983482291,2.7070689934376424
207,Mariposa,California,17645.0,50.6,49265.0,27832.0,2849.0,16.146217058656845,780.0,78.0,49.0,7.197506375743837,4.420515726834797
208,Mendocino,California,87409.0,42.3,43510.0,25278.0,17366.0,19.867519362994656,4526.0,202.0,36.0,2.7228317450148154,5.177956503334897
209,Merced,California,265001.0,30.6,44397.0,19130.0,62661.0,23.645571148788118,18143.0,839.0,49.0,3.350930751204712,6.846389258908457
210,Modoc,California,9033.0,47.1,41194.0,21899.0,1483.0,16.417579984501273,259.0,46.0,0.0,5.092438835381379,2.867264474703864
211,Mono,California,14051.0,38.9,58937.0,31059.0,1222.0,8.696889901074657,665.0,95.0,0.0,6.761084620311721,4.7327592342182045
212,Monterey,California,430201.0,33.7,60889.0,25947.0,66289.0,15.408843773027026,13288.0,1612.0,549.0,5.023233325817467,3.0887887289894724
213,Napa,California,140823.0,40.7,74609.0,38057.0,12086.0,8.582404862842008,4910.0,502.0,110.0,4.34588099955263,3.486646357484218
214,Nevada,California,98639.0,49.5,57429.0,33385.0,11835.0,11.998296819716339,3968.0,256.0,81.0,3.4164985452001746,4.022749622360324
215,Orange,California,3132211.0,37.3,78145.0,35939.0,385556.0,12.309387841368286,111106.0,6068.0,1677.0,2.4726942086596333,3.5472067494814365
216,Placer,California,370571.0,41.5,76926.0,37914.0,31932.0,8.616972186166754,12582.0,1527.0,304.0,4.941023447598436,3.3953007655752874
217,Plumas,California,18754.0,51.7,50125.0,31292.0,2346.0,12.509331342646902,977.0,129.0,32.0,8.584835235149834,5.209555294870428
218,Riverside,California,2323892.0,34.8,57972.0,24443.0,376689.0,16.20940215810373,120960.0,10349.0,2168.0,5.386222767667344,5.205061164632436
219,Sacramento,California,1479300.0,35.7,57509.0,28292.0,260877.0,17.63516528087609,74025.0,5255.0,1266.0,4.408166024471034,5.004055972419388
220,San Benito,California,58051.0,35.1,73814.0,27848.0,6224.0,10.721606862930871,3211.0,403.0,38.0,7.596768358856867,5.5313431293173245
221,San Bernardino,California,2106754.0,32.7,54469.0,21857.0,392195.0,18.616079523285585,104472.0,8188.0,2322.0,4.988717239886574,4.958908349052618
222,San Diego,California,3253356.0,35.3,66529.0,32482.0,444024.0,13.648183598720829,126990.0,10836.0,2265.0,4.026918664910942,3.903353952042137
223,San Francisco,California,850282.0,38.4,87701.0,55567.0,104180.0,12.252405672471015,32234.0,1159.0,320.0,1.7394229208662537,3.7909775815552957
224,San Joaquin,California,714860.0,33.7,55045.0,23477.0,124587.0,17.428167753126488,38954.0,2480.0,617.0,4.332316817278908,5.449178860196402
225,San Luis Obispo,California,278680.0,39.0,64014.0,32335.0,37208.0,13.35151428161332,7479.0,1676.0,255.0,6.929094301708052,2.6837232668293383
226,San Mateo,California,754748.0,39.5,98546.0,50262.0,57490.0,7.617111936699402,23439.0,1894.0,477.0,3.1414458865740618,3.1055398623116592
227,Santa Barbara,California,439395.0,33.7,65161.0,31098.0,66880.0,15.220928777068469,16101.0,1437.0,243.0,3.823439046871266,3.664356672242515
228,Santa Clara,California,1885056.0,36.8,101173.0,46034.0,172213.0,9.135696764446255,65981.0,2933.0,661.0,1.9065746587899775,3.500214317240443
229,Santa Cruz,California,270931.0,37.0,70088.0,34732.0,39211.0,14.472688618135244,10361.0,705.0,231.0,3.4547541624989386,3.8242209270995198
230,Shasta,California,179228.0,42.3,45582.0,25094.0,30945.0,17.26571741022608,6728.0,629.0,100.0,4.067444818889905,3.753877742317049
231,Sierra,California,2931.0,55.2,43984.0,31873.0,329.0,11.224837939269873,50.0,4.0,6.0,3.4118048447628797,1.7059024223814396
232,Siskiyou,California,43668.0,47.9,38524.0,23542.0,9524.0,21.81002106805899,2161.0,193.0,21.0,4.900613721718421,4.948703856370798
233,Solano,California,429596.0,37.5,69227.0,30251.0,53265.0,12.398858462369295,21347.0,2553.0,514.0,7.13926572873118,4.96908723544912
234,Sonoma,California,497776.0,41.2,66833.0,35639.0,55095.0,11.068231493683905,18297.0,1381.0,541.0,3.861174504194658,3.675749734820481
235,Stanislaus,California,530561.0,33.8,51591.0,22915.0,95739.0,18.04486194801352,33913.0,1801.0,186.0,3.745092458737073,6.3919134651811955
236,Sutter,California,95406.0,35.6,52943.0,24335.0,16535.0,17.33119510303335,4836.0,341.0,37.0,3.9620149676120997,5.068863593484687
237,Tehama,California,63015.0,40.6,40687.0,21521.0,13363.0,21.206062048718557,3340.0,165.0,20.0,2.935808934380703,5.300325319368405
238,Trinity,California,13180.0,50.6,35270.0,22387.0,2607.0,19.77996965098634,526.0,53.0,0.0,4.02124430955994,3.990895295902883
239,Tulare,California,455769.0,30.4,42789.0,18257.0,127130.0,27.893516233004,20254.0,2422.0,640.0,6.718315637965723,4.443917861899339
240,Tuolumne,California,53864.0,48.2,50731.0,29431.0,7176.0,13.322441705034903,2570.0,362.0,81.0,8.224417050349027,4.771275805732957
241,Ventura,California,843110.0,37.3,78593.0,34331.0,88486.0,10.49519042592307,32651.0,2587.0,584.0,3.7610750673103155,3.872685651931539
242,Yolo,California,209671.0,30.9,57663.0,28996.0,38898.0,18.551921820375732,8105.0,807.0,99.0,4.321055367695103,3.8655798846764693
243,Yuba,California,73897.0,32.2,48739.0,21418.0,15080.0,20.406782413359135,3822.0,318.0,120.0,5.927168897248873,5.1720638185582635
244,Adams,Colorado,479977.0,33.3,61444.0,26051.0,61265.0,12.764153282344779,15528.0,1550.0,331.0,3.918937782435408,3.235155017844605
245,Alamosa,Colorado,16353.0,30.2,32385.0,18133.0,4786.0,29.26680119855684,605.0,130.0,0.0,7.949611692044273,3.6996269797590657
246,Arapahoe,Colorado,617668.0,36.3,66288.0,35250.0,65383.0,10.585460150113006,20623.0,1696.0,338.0,3.293031207703815,3.3388487018916315
247,Archuleta,Colorado,12355.0,49.5,45607.0,28649.0,1369.0,11.080534196681505,418.0,19.0,9.0,2.26628895184136,3.3832456495346013
248,Baca,Colorado,3648.0,47.5,37477.0,22113.0,634.0,17.37938596491228,64.0,5.0,2.0,1.918859649122807,1.7543859649122806
249,Bent,Colorado,5816.0,41.2,34773.0,13772.0,943.0,16.213892709766164,114.0,207.0,12.0,37.65474552957359,1.9601100412654746
250,Boulder,Colorado,313961.0,36.0,72282.0,40097.0,40732.0,12.97358589124127,10002.0,490.0,170.0,2.1021719258124416,3.1857460002994005
251,Broomfield,Colorado,62449.0,37.6,83334.0,41698.0,3667.0,5.871991545100802,1587.0,180.0,80.0,4.163397332223094,2.541273679322327
252,Chaffee,Colorado,18507.0,49.1,50993.0,27848.0,1673.0,9.039822769762793,333.0,231.0,43.0,14.805208839898416,1.7993191765278003
253,Cheyenne,Colorado,2071.0,37.8,54375.0,23916.0,229.0,11.057460164171898,93.0,7.0,2.0,4.345726702076291,4.490584258812167
254,Clear Creek,Colorado,9238.0,47.6,68250.0,42355.0,677.0,7.328426066248106,238.0,38.0,13.0,5.520675470881143,2.5763152197445334
255,Conejos,Colorado,8213.0,38.7,34630.0,18221.0,1805.0,21.977352976987703,330.0,12.0,7.0,2.3134055765250214,4.018020211859247
256,Costilla,Colorado,3590.0,50.5,26610.0,20238.0,1092.0,30.41782729805014,152.0,0.0,4.0,1.1142061281337048,4.233983286908078
257,Crowley,Colorado,5537.0,39.6,31719.0,12513.0,1479.0,26.71121545963518,568.0,24.0,42.0,11.919812172656673,10.258262597074227
258,Custer,Colorado,4375.0,56.8,38605.0,22333.0,772.0,17.645714285714284,161.0,47.0,0.0,10.742857142857142,3.6799999999999997
259,Delta,Colorado,30221.0,47.5,42011.0,24261.0,4890.0,16.180801429469575,1142.0,138.0,7.0,4.797988153932696,3.7788292908904406
260,Denver,Colorado,663303.0,34.2,56258.0,36616.0,106745.0,16.09294696390639,20514.0,1057.0,293.0,2.035268949484625,3.092704239239081
261,Dolores,Colorado,1789.0,46.0,32240.0,21112.0,346.0,19.340413638904415,28.0,1.0,1.0,1.1179429849077698,1.5651201788708775
262,Douglas,Colorado,314238.0,37.8,105759.0,47062.0,11807.0,3.7573431602797878,6125.0,1460.0,232.0,5.384453821625647,1.9491595542232323
263,Eagle,Colorado,52894.0,35.9,78763.0,38604.0,4237.0,8.010360343328166,1018.0,80.0,144.0,4.234884864067758,1.9246039248307936
264,Elbert,Colorado,24225.0,45.4,87288.0,39360.0,1221.0,5.040247678018575,745.0,160.0,39.0,8.214654282765737,3.075335397316821
265,El Paso,Colorado,665171.0,33.8,60219.0,30261.0,73012.0,10.97642561085796,23774.0,2677.0,542.0,4.839357097648575,3.5741185349331226
266,Fremont,Colorado,46835.0,44.3,42308.0,19427.0,6012.0,12.836553859293264,1246.0,766.0,260.0,21.906693711967545,2.6604035443578518
267,Garfield,Colorado,57495.0,36.1,61300.0,29179.0,6274.0,10.912253239412124,1976.0,328.0,109.0,7.600660927037134,3.4368205930950517
268,Gilpin,Colorado,5708.0,44.8,67544.0,37027.0,392.0,6.867554309740715,128.0,15.0,0.0,2.6278906797477224,2.242466713384723
269,Grand,Colorado,14490.0,43.0,67623.0,32348.0,1523.0,10.510697032436163,518.0,94.0,12.0,7.315389924085577,3.5748792270531404
270,Gunnison,Colorado,15889.0,34.4,50746.0,25920.0,2319.0,14.595002832148026,696.0,80.0,0.0,5.034929825665555,4.380388948329033
271,Hinsdale,Colorado,856.0,56.4,51250.0,29958.0,96.0,11.214953271028037,22.0,2.0,0.0,2.336448598130841,2.570093457943925
272,Huerfano,Colorado,6521.0,54.5,33257.0,25062.0,1086.0,16.6538874405766,347.0,25.0,0.0,3.8337678270203956,5.321269743904309
273,Jackson,Colorado,1306.0,51.2,45053.0,26798.0,179.0,13.705972434915774,13.0,0.0,0.0,0.0,0.9954058192955589
274,Jefferson,Colorado,558810.0,40.5,72017.0,38367.0,44629.0,7.986435461069058,16346.0,1834.0,794.0,4.702850700595909,2.9251445034985055
275,Kiowa,Colorado,1465.0,40.7,38385.0,21602.0,154.0,10.511945392491468,29.0,0.0,4.0,2.7303754266211606,1.9795221843003412
276,Kit Carson,Colorado,8174.0,39.2,44449.0,24327.0,1033.0,12.637631514558356,197.0,84.0,11.0,11.62221678492782,2.410080743821874
277,Lake,Colorado,7401.0,39.4,46928.0,26693.0,836.0,11.295770841778138,268.0,89.0,0.0,12.02540197270639,3.6211322794216994
278,La Plata,Colorado,53994.0,39.0,61910.0,32953.0,5569.0,10.314108975071305,1526.0,320.0,31.0,6.500722302478054,2.8262399525873243
279,Larimer,Colorado,325228.0,35.6,61942.0,32433.0,41640.0,12.803325666916747,10796.0,979.0,206.0,3.6435977222133396,3.319517384727022
280,Las Animas,Colorado,14322.0,45.7,42808.0,23857.0,1926.0,13.447842480100544,529.0,104.0,60.0,11.450914676721128,3.6936182097472416
281,Lincoln,Colorado,5515.0,37.5,40438.0,14210.0,597.0,10.825022665457842,60.0,30.0,57.0,15.775158658204894,1.087941976427924
282,Logan,Colorado,21862.0,37.1,43340.0,23692.0,3394.0,15.524654651907419,781.0,318.0,119.0,19.98902204738816,3.572408745768914
283,Mesa,Colorado,148166.0,38.8,50070.0,26731.0,23633.0,15.950352982465613,6519.0,272.0,166.0,2.956143784673947,4.399794824723621
284,Mineral,Colorado,793.0,61.2,49125.0,35041.0,65.0,8.19672131147541,7.0,1.0,0.0,1.2610340479192939,0.8827238335435058
285,Moffat,Colorado,13034.0,37.7,53664.0,26344.0,1419.0,10.88691115543962,302.0,39.0,14.0,4.0662881694031,2.3170170323768606
286,Montezuma,Colorado,26006.0,43.4,41622.0,22738.0,4811.0,18.499577020687532,774.0,169.0,59.0,8.767207567484427,2.9762362531723445
287,Montrose,Colorado,40866.0,44.6,43890.0,23276.0,7278.0,17.80942592864484,1600.0,261.0,70.0,8.099642734791757,3.915235158811726
288,Morgan,Colorado,28288.0,36.6,49495.0,23408.0,2986.0,10.555712669683258,770.0,190.0,2.0,6.787330316742081,2.722002262443439
289,Otero,Colorado,18440.0,40.3,34477.0,19842.0,4154.0,22.52711496746204,817.0,186.0,51.0,12.852494577006508,4.43058568329718
290,Ouray,Colorado,4651.0,53.3,62800.0,34993.0,425.0,9.13781982369383,163.0,11.0,0.0,2.3650827778972263,3.504622661793163
291,Park,Colorado,16440.0,50.0,61675.0,34442.0,1022.0,6.21654501216545,399.0,140.0,46.0,11.313868613138688,2.4270072992700733
292,Phillips,Colorado,4347.0,41.0,46955.0,26290.0,509.0,11.709224752703014,57.0,31.0,0.0,7.131354957441914,1.3112491373360937
293,Pitkin,Colorado,17543.0,43.2,69789.0,59229.0,1507.0,8.59032092572536,636.0,124.0,0.0,7.0683463489711,3.625377643504532
294,Prowers,Colorado,12121.0,37.5,41037.0,20589.0,2422.0,19.981849682369443,635.0,72.0,4.0,6.2701097269202215,5.238841679729395
295,Pueblo,Colorado,162158.0,38.8,42000.0,22431.0,31907.0,19.676488363201322,7045.0,1309.0,354.0,10.255429889367159,4.34452817622319
296,Rio Blanco,Colorado,6658.0,35.7,56771.0,27419.0,788.0,11.835386001802343,148.0,30.0,0.0,4.505857614899369,2.222889756683689
297,Rio Grande,Colorado,11623.0,40.8,40177.0,22918.0,2174.0,18.70429321173535,504.0,104.0,0.0,8.947775961455735,4.336229889013164
298,Routt,Colorado,23980.0,40.0,63505.0,36692.0,2408.0,10.041701417848207,611.0,109.0,79.0,7.839866555462885,2.5479566305254377
299,Saguache,Colorado,6255.0,47.5,32457.0,21356.0,1409.0,22.5259792166267,204.0,12.0,3.0,2.398081534772182,3.261390887290168
300,San Juan,Colorado,552.0,49.0,41250.0,29427.0,21.0,3.8043478260869565,40.0,8.0,4.0,21.73913043478261,7.246376811594203
301,San Miguel,Colorado,7767.0,41.4,58170.0,35701.0,923.0,11.883610145487317,208.0,31.0,0.0,3.9912450109437363,2.6779966525041843
302,Sedgwick,Colorado,2367.0,49.5,46977.0,24247.0,342.0,14.448669201520913,94.0,24.0,2.0,10.984368398817068,3.9712716518800173
303,Summit,Colorado,29269.0,38.2,70192.0,36545.0,3522.0,12.033209197444394,832.0,33.0,66.0,3.3824182582254263,2.842597970549045
304,Teller,Colorado,23472.0,49.5,63723.0,34230.0,1752.0,7.4642126789366054,914.0,246.0,10.0,10.906612133605998,3.8940013633265167
305,Washington,Colorado,4814.0,42.8,46315.0,25744.0,529.0,10.988782717075198,90.0,10.0,8.0,3.739094308267553,1.8695471541337765
306,Weld,Colorado,278065.0,34.0,62820.0,27808.0,34050.0,12.245338320176938,8577.0,936.0,220.0,4.157301350403682,3.0845305953643933
307,Yuma,Colorado,10150.0,37.2,42026.0,23905.0,1459.0,14.374384236453203,109.0,11.0,0.0,1.083743842364532,1.0738916256157636
308,Fairfield,Connecticut,941618.0,39.9,86670.0,51719.0,81553.0,8.660943185028323,41921.0,2100.0,450.0,2.7081045604480796,4.452017697197802
309,Hartford,Connecticut,895699.0,40.2,68027.0,36570.0,100830.0,11.257129906363634,39733.0,3217.0,621.0,4.284921608710069,4.43597681810519
310,Litchfield,Connecticut,185141.0,46.4,73519.0,38859.0,12706.0,6.862877482567341,7055.0,716.0,75.0,4.272419399268665,3.8106092113578303
311,Middlesex,Connecticut,164438.0,44.7,79837.0,42573.0,11193.0,6.8068208078424695,4910.0,631.0,46.0,4.1170532358700545,2.9859278269013245
312,New Haven,Connecticut,860874.0,39.8,62715.0,33706.0,106796.0,12.40553205230963,39391.0,3435.0,540.0,4.617400455815834,4.5756986504412955
313,New London,Connecticut,272033.0,40.9,67574.0,35531.0,25645.0,9.42716508658876,11221.0,909.0,361.0,4.668551241944911,4.124867203611327
314,Tolland,Connecticut,151689.0,37.8,80129.0,36364.0,9223.0,6.080203574418712,5381.0,706.0,123.0,5.465129310628984,3.5473897250295012
315,Windham,Connecticut,117078.0,40.7,60689.0,28663.0,12518.0,10.692017287620219,5393.0,420.0,94.0,4.390235569449427,4.606330822186918
316,Kent,Delaware,171474.0,37.2,55184.0,26118.0,21866.0,12.751787442994273,6596.0,1211.0,218.0,8.33362492272881,3.8466473051308068
317,New Castle,Delaware,551997.0,37.6,66283.0,33240.0,60817.0,11.017632342204758,20043.0,2050.0,374.0,4.391328213740292,3.6309979945543183
318,Sussex,Delaware,211224.0,47.6,54218.0,29630.0,26765.0,12.671382039919706,7030.0,1247.0,162.0,6.670643487482483,3.328220277998712
319,District of Columbia,District of Columbia,659009.0,33.8,72935.0,48781.0,112060.0,17.00432012309392,33326.0,1332.0,857.0,3.3216541807471525,5.0569870821187575
320,Alachua,Florida,256581.0,31.0,44702.0,25758.0,58387.0,22.75577692814355,8872.0,1126.0,225.0,5.2653937742857035,3.4577774659854
321,Baker,Florida,27312.0,36.5,53327.0,21222.0,4522.0,16.556824838898653,758.0,316.0,40.0,13.034563561804335,2.775336848271822
322,Bay,Florida,178361.0,39.7,48577.0,25695.0,27363.0,15.341358256569542,6429.0,840.0,277.0,6.2625798240646775,3.6044875281031166
323,Bradford,Florida,26919.0,41.0,43373.0,19852.0,4559.0,16.93599316467922,1082.0,483.0,191.0,25.038077194546602,4.0194658048218725
324,Brevard,Florida,560683.0,47.0,49914.0,28189.0,77357.0,13.79692268180059,23918.0,1804.0,344.0,3.8310417829682724,4.265868592413182
325,Broward,Florida,1863780.0,40.0,52954.0,28987.0,265521.0,14.246370279754048,86877.0,7497.0,2522.0,5.3756344632950235,4.661333419180376
326,Calhoun,Florida,14550.0,40.6,37089.0,16560.0,1623.0,11.154639175257731,517.0,290.0,105.0,27.147766323024054,3.553264604810997
327,Charlotte,Florida,169642.0,57.7,44865.0,27860.0,20511.0,12.09075582697681,6429.0,594.0,151.0,4.391601136511006,3.789745463977081
328,Citrus,Florida,140453.0,55.7,39054.0,24188.0,24409.0,17.378767274461918,5807.0,655.0,173.0,5.895210497461784,4.134479149608765
329,Clay,Florida,200346.0,39.4,59179.0,27159.0,20243.0,10.104020045321594,8690.0,866.0,52.0,4.582073013686323,4.3374961316921725
330,Collier,Florida,348236.0,49.2,59783.0,39616.0,45375.0,13.029956696033723,9944.0,621.0,182.0,2.3059074880253623,2.855534752294421
331,Columbia,Florida,68198.0,40.7,42848.0,21875.0,12229.0,17.931610897680283,3360.0,797.0,222.0,14.941787149183261,4.926830698847474
332,DeSoto,Florida,35134.0,40.2,35513.0,16710.0,9920.0,28.23475835373143,1132.0,259.0,137.0,11.271133375078271,3.221950247623385
333,Dixie,Florida,16084.0,46.3,34634.0,18490.0,3109.0,19.329768714250186,279.0,331.0,121.0,28.102462074110917,1.7346431236010942
334,Duval,Florida,900890.0,36.0,49196.0,27235.0,146252.0,16.234168433438043,39407.0,2738.0,793.0,3.9194574254348473,4.374229928182131
335,Escambia,Florida,309574.0,37.1,46117.0,24532.0,42672.0,13.784103316169963,11895.0,1274.0,343.0,5.223306866855744,3.8423769438001902
336,Flagler,Florida,102917.0,50.1,48898.0,25314.0,13453.0,13.071698553203067,3119.0,330.0,69.0,3.8769105201278697,3.030597471749079
337,Franklin,Florida,11705.0,43.8,40301.0,21515.0,2060.0,17.599316531396838,437.0,136.0,42.0,15.207176420333191,3.7334472447671936
338,Gadsden,Florida,46153.0,40.3,38533.0,18187.0,11042.0,23.924771954152494,1729.0,339.0,245.0,12.653565315364116,3.74623534764804
339,Gilchrist,Florida,17033.0,42.3,40881.0,21620.0,3730.0,21.898667292902015,676.0,225.0,14.0,14.031585745317912,3.9687665120648155
340,Glades,Florida,13420.0,45.1,34143.0,17798.0,2500.0,18.628912071535023,554.0,59.0,27.0,6.4083457526080485,4.1281669150521605
341,Gulf,Florida,15851.0,44.5,40822.0,20050.0,2068.0,13.046495489243581,570.0,261.0,53.0,19.80947574285534,3.5959876348495365
342,Hamilton,Florida,14362.0,40.9,38980.0,15970.0,2963.0,20.630831360534746,632.0,149.0,74.0,15.52708536415541,4.400501322935525
